~E & (~G ==> ~H) & (D & ~G) & (D & ~G) & (~H | ~F) & (D & ~G) & (~H | ~F) & (~H | ~F) . What is E ?	~E & (~G ==> ~H) & (D & ~G) & (~H | ~F) . What is E ?	~E & (~G ==> ~H) & (D & ~G) & (~H | ~F)	False
(~A | ~D) & A & (~A | ~D) & (~H ==> F) & F & (~H ==> F) & (~H ==> F) . What is ~F ?	(~A | ~D) & A & (~H ==> F) & F . What is ~F ?	(~A | ~D) & A & (~H ==> F) & F	False
E & (J ==> ~H) & E . What is E ?	E & (J ==> ~H) . What is E ?	E & (J ==> ~H)	True
C & (D & ~G) & (D & ~G) & (E <=> ~B) & (~G & C) & (~G & C) & (E <=> ~B) & (I ==> D) & ~E & ~E & (I ==> D) & (I ==> D) & ~E . What is G ?	C & (D & ~G) & (E <=> ~B) & (~G & C) & (I ==> D) & ~E . What is G ?	C & (D & ~G) & (E <=> ~B) & (~G & C) & (I ==> D) & ~E	False
(~I | D) & ~I & F & (H ==> ~F) & (~I | D) & ~I & F & (A ==> ~I) . What is ~I ?	(~I | D) & ~I & F & (H ==> ~F) & (A ==> ~I) . What is ~I ?	(~I | D) & ~I & F & (H ==> ~F) & (A ==> ~I)	True
(~G & ~C) & C & (H <=> D) . What is A ?	(~G & ~C) & C & (H <=> D) . What is A ?	(~G & ~C) & C & (H <=> D)	Contradictory
(A <=> B) & (A <=> B) & (~J & A) & (~J & A) . What is A ?	(A <=> B) & (~J & A) . What is A ?	(A <=> B) & (~J & A)	True
(F ==> ~J) & (B & ~G) & (F ==> ~J) & (F ==> ~J) & A & F & F & A & F . What is ~J ?	(F ==> ~J) & (B & ~G) & A & F . What is ~J ?	(F ==> ~J) & (B & ~G) & A & F	True
~H & ~H & (B | ~H) & (B | ~H) & (~F <=> ~I) & (~F <=> ~I) . What is A ?	~H & (B | ~H) & (~F <=> ~I) . What is A ?	~H & (B | ~H) & (~F <=> ~I)	Unknown HELP!
~E & ~E & ~J & (A ^ J) & (A ^ J) & (~H & ~D) & (A ^ J) & (~H & ~D) . What is ~E ?	~E & ~J & (A ^ J) & (~H & ~D) . What is ~E ?	~E & ~J & (A ^ J) & (~H & ~D)	True
(~A <=> G) & ~A & (~A <=> G) & (~J & ~D) . What is ~D ?	(~A <=> G) & ~A & (~J & ~D) . What is ~D ?	(~A <=> G) & ~A & (~J & ~D)	True
(~E <=> C) & (~E <=> C) & ~A & ~A & ~A & ~G & (D <=> ~F) & ~G . What is D ?	(~E <=> C) & ~A & ~G & (D <=> ~F) . What is D ?	(~E <=> C) & ~A & ~G & (D <=> ~F)	Unknown HELP!
~A & ~A & (H ==> C) & ~A . What is A ?	~A & (H ==> C) . What is A ?	~A & (H ==> C)	False
(~F & A) & (~F & A) . What is ~A ?	(~F & A) . What is ~A ?	(~F & A)	False
~C & ~C & ~C . What is F ?	~C . What is F ?	~C	Unknown HELP!
~C . What is C ?	~C . What is C ?	~C	False
~H & (~C & ~H) & ~H & ~I & (~E ==> I) & (~E ==> I) & (~D | ~C) & (~D | ~C) & (~C & ~H) & (~D | ~C) . What is ~C ?	~H & (~C & ~H) & ~I & (~E ==> I) & (~D | ~C) . What is ~C ?	~H & (~C & ~H) & ~I & (~E ==> I) & (~D | ~C)	True
(~D ^ ~J) & (~E ==> A) & (A ==> I) & (~D ^ ~J) & (A ==> I) & ~F & ~F & (~E ==> A) & (~D ^ ~J) & (~E ==> A) . What is I ?	(~D ^ ~J) & (~E ==> A) & (A ==> I) & ~F . What is I ?	(~D ^ ~J) & (~E ==> A) & (A ==> I) & ~F	Unknown HELP!
~C . What is ~C ?	~C . What is ~C ?	~C	True
(E ^ G) & G & (~C | ~A) & (~C | ~A) & (E ^ G) & (J ^ ~F) & (E ^ G) & (~F & ~C) & (J ^ ~F) & (~F & ~C) & G & (~F & ~C) & (~C | ~A) . What is F ?	(E ^ G) & G & (~C | ~A) & (J ^ ~F) & (~F & ~C) . What is F ?	(E ^ G) & G & (~C | ~A) & (J ^ ~F) & (~F & ~C)	False
(~C & ~D) & D & D & (~C & ~D) & (~D ==> ~G) & (~C & ~D) & D & (~D ==> ~G) . What is ~G ?	(~C & ~D) & D & (~D ==> ~G) . What is ~G ?	(~C & ~D) & D & (~D ==> ~G)	Contradictory
(I | ~E) & D & D & D . What is ~J ?	(I | ~E) & D . What is ~J ?	(I | ~E) & D	Unknown HELP!
I & ~E & (~I & F) & (~E ^ D) & I & ~E & (~C ==> ~E) & (D | ~J) & (D | ~J) & (D | ~J) & I . What is E ?	I & ~E & (~I & F) & (~E ^ D) & (~C ==> ~E) & (D | ~J) . What is E ?	I & ~E & (~I & F) & (~E ^ D) & (~C ==> ~E) & (D | ~J)	Contradictory
B & ~E & (~I ==> B) & B & (~I ==> B) & ~E & (~G & ~D) . What is D ?	B & ~E & (~I ==> B) & (~G & ~D) . What is D ?	B & ~E & (~I ==> B) & (~G & ~D)	False
(~C <=> ~E) & (~E ^ A) & (~C <=> ~E) & (A ^ ~J) & (~E ^ A) & C & C & C & (A ^ ~J) . What is ~C ?	(~C <=> ~E) & (~E ^ A) & (A ^ ~J) & C . What is ~C ?	(~C <=> ~E) & (~E ^ A) & (A ^ ~J) & C	False
~A . What is ~F ?	~A . What is ~F ?	~A	Unknown HELP!
(C <=> ~B) & (C <=> ~B) & (C <=> ~B) & (~B & ~D) . What is ~B ?	(C <=> ~B) & (~B & ~D) . What is ~B ?	(C <=> ~B) & (~B & ~D)	True
~G & (~G <=> ~C) & (~G <=> ~C) & (~G <=> ~C) & ~G & ~F & ~G & ~F & (~D ^ E) & (~D ^ E) & (~D ^ E) . What is F ?	~G & (~G <=> ~C) & ~F & (~D ^ E) . What is F ?	~G & (~G <=> ~C) & ~F & (~D ^ E)	False
G & (~B | ~D) & (~H & A) & (~H & A) & (~D ==> ~C) & ~D & G . What is C ?	G & (~B | ~D) & (~H & A) & (~D ==> ~C) & ~D . What is C ?	G & (~B | ~D) & (~H & A) & (~D ==> ~C) & ~D	False
(~A <=> ~D) & (~E ^ F) & (~E ^ F) & (~D & ~E) & ~A & (~D & ~E) & ~A . What is A ?	(~A <=> ~D) & (~E ^ F) & (~D & ~E) & ~A . What is A ?	(~A <=> ~D) & (~E ^ F) & (~D & ~E) & ~A	False
(~J ^ ~H) & A & (~G ^ ~J) & (C ==> I) & H & (~H ^ B) & H & H & (~H ^ B) & (~H ^ B) . What is ~G ?	(~J ^ ~H) & A & (~G ^ ~J) & (C ==> I) & H & (~H ^ B) . What is ~G ?	(~J ^ ~H) & A & (~G ^ ~J) & (C ==> I) & H & (~H ^ B)	False
(B <=> ~D) & B & (B <=> ~D) . What is D ?	(B <=> ~D) & B . What is D ?	(B <=> ~D) & B	False
H & ~B & (D & H) & (~C & ~I) & ~B & H & (D & H) & (D & H) . What is D ?	H & ~B & (D & H) & (~C & ~I) . What is D ?	H & ~B & (D & H) & (~C & ~I)	True
(F ^ ~C) & (~J & H) & F & ~H & (~J & H) & F & (~J & H) & ~H & F & ~H . What is A ?	(F ^ ~C) & (~J & H) & F & ~H . What is A ?	(F ^ ~C) & (~J & H) & F & ~H	Contradictory
A & A & A . What is ~A ?	A . What is ~A ?	A	False
~F & ~F . What is ~F ?	~F . What is ~F ?	~F	True
(~I <=> D) & E & (H | ~C) & (B <=> ~E) & E & (D & H) & E & (~I <=> D) & (~I <=> D) . What is ~I ?	(~I <=> D) & E & (H | ~C) & (B <=> ~E) & (D & H) . What is ~I ?	(~I <=> D) & E & (H | ~C) & (B <=> ~E) & (D & H)	True
(~F & H) & (~F & H) & ~H . What is F ?	(~F & H) & ~H . What is F ?	(~F & H) & ~H	Contradictory
(~E ==> H) & (G ^ B) & G & (G ^ B) & (G ^ B) & (~E ==> H) & H & (B <=> ~I) . What is I ?	(~E ==> H) & (G ^ B) & G & H & (B <=> ~I) . What is I ?	(~E ==> H) & (G ^ B) & G & H & (B <=> ~I)	True
D & D & (~E ==> ~G) & (~I <=> C) & D & G & G . What is E ?	D & (~E ==> ~G) & (~I <=> C) & G . What is E ?	D & (~E ==> ~G) & (~I <=> C) & G	True
I & I & I . What is I ?	I . What is I ?	I	True
(F & I) & (I <=> ~A) . What is A ?	(F & I) & (I <=> ~A) . What is A ?	(F & I) & (I <=> ~A)	False
E . What is ~E ?	E . What is ~E ?	E	False
~I & ~I & ~I . What is I ?	~I . What is I ?	~I	False
B & B . What is B ?	B . What is B ?	B	True
(~C & ~E) & (I | ~C) . What is E ?	(~C & ~E) & (I | ~C) . What is E ?	(~C & ~E) & (I | ~C)	False
A . What is ~A ?	A . What is ~A ?	A	False
D & D & (~J & ~E) & (~J & ~E) . What is B ?	D & (~J & ~E) . What is B ?	D & (~J & ~E)	Unknown HELP!
~I & (~I | F) & ~I & (D ==> ~C) & ~H & (D ==> ~C) & (D ==> ~C) & (F ^ ~A) & ~H & ~I & (B & ~I) . What is ~I ?	~I & (~I | F) & (D ==> ~C) & ~H & (F ^ ~A) & (B & ~I) . What is ~I ?	~I & (~I | F) & (D ==> ~C) & ~H & (F ^ ~A) & (B & ~I)	True
E & E & (~A | ~C) & (~A | ~C) & (~A | ~C) . What is E ?	E & (~A | ~C) . What is E ?	E & (~A | ~C)	True
E . What is E ?	E . What is E ?	E	True
~G & ~G & ~G . What is ~G ?	~G . What is ~G ?	~G	True
~E & ~E . What is E ?	~E . What is E ?	~E	False
D & G & (~I <=> D) & (H ^ E) & G . What is G ?	D & G & (~I <=> D) & (H ^ E) . What is G ?	D & G & (~I <=> D) & (H ^ E)	True
