(~H ==> ~G) & (D ^ ~J) & (D ^ ~J) & (~J & ~H) & (D ^ ~J) & (~J & ~H) & (~J & ~H) . What is J ?	(~H ==> ~G) & (D ^ ~J) & (~J & ~H) . What is J ?	(~H ==> ~G) & (D ^ ~J) & (~J & ~H)	False
(I <=> ~J) & (~D | H) & H & (I <=> ~J) & H & (B & I) & (B & I) . What is ~B ?	(I <=> ~J) & (~D | H) & H & (B & I) . What is ~B ?	(I <=> ~J) & (~D | H) & H & (B & I)	False
J & J . What is J ?	J . What is J ?	J	True
I . What is ~I ?	I . What is ~I ?	I	False
D & (~B | A) & (~H | ~B) & (~J <=> ~E) & (~J <=> ~E) & ~H & ~H . What is H ?	D & (~B | A) & (~H | ~B) & (~J <=> ~E) & ~H . What is H ?	D & (~B | A) & (~H | ~B) & (~J <=> ~E) & ~H	False
(F | ~E) & E & (D | ~A) & (C ^ ~I) & E & (D | ~A) & (C ^ ~I) & (D | ~A) & E & (F | ~E) & (F | ~E) & (~I & D) & (~I & D) & (~I & D) . What is ~D ?	(F | ~E) & E & (D | ~A) & (C ^ ~I) & (~I & D) . What is ~D ?	(F | ~E) & E & (D | ~A) & (C ^ ~I) & (~I & D)	False
(~H ==> ~D) & ~C & H & ~C & H & (~H ==> ~D) & ~C & (~A ==> C) . What is ~A ?	(~H ==> ~D) & ~C & H & (~A ==> C) . What is ~A ?	(~H ==> ~D) & ~C & H & (~A ==> C)	False
(~F & B) & ~J & (J ^ C) & (~F & B) & (~F & B) & (G ^ ~F) & ~J & (J ^ C) & ~J & (J ^ C) . What is B ?	(~F & B) & ~J & (J ^ C) & (G ^ ~F) . What is B ?	(~F & B) & ~J & (J ^ C) & (G ^ ~F)	True
~C & ~C & ~C . What is ~C ?	~C . What is ~C ?	~C	True
(~E & ~I) & (~I ^ ~D) & ~I & ~I & ~I . What is I ?	(~E & ~I) & (~I ^ ~D) & ~I . What is I ?	(~E & ~I) & (~I ^ ~D) & ~I	False
~J & ~J & ~J . What is J ?	~J . What is J ?	~J	False
(~G <=> ~I) & (~G <=> ~I) & (D ==> E) & ~F & (~B ^ ~F) & (~F ^ D) & (~G <=> ~I) & I & (~B ^ ~F) & (~B ^ ~F) & (D ==> E) & I & (D ==> E) & (~F ^ D) & (~F ^ D) . What is ~F ?	(~G <=> ~I) & (D ==> E) & ~F & (~B ^ ~F) & (~F ^ D) & I . What is ~F ?	(~G <=> ~I) & (D ==> E) & ~F & (~B ^ ~F) & (~F ^ D) & I	True
E . What is E ?	E . What is E ?	E	True
(~J & H) & (~J & H) & (~J & H) . What is ~H ?	(~J & H) . What is ~H ?	(~J & H)	False
 . What is D ?	 . What is D ?		Unknown HELP!
~J & ~J & ~J . What is J ?	~J . What is J ?	~J	False
~B & ~B . What is ~B ?	~B . What is ~B ?	~B	True
H & (H & ~B) & (J ^ D) & J & (J ^ D) & J & J . What is D ?	H & (H & ~B) & (J ^ D) & J . What is D ?	H & (H & ~B) & (J ^ D) & J	False
(I ^ ~F) & ~F & (I ^ ~F) & ~F . What is ~I ?	(I ^ ~F) & ~F . What is ~I ?	(I ^ ~F) & ~F	True
