~B & ~B & ~B . What is ~B ?	~B . What is ~B ?	~B	True
(~D & ~G) & (~D & ~G) & (A <=> ~D) & (~D & ~G) & (~G | F) & (A <=> ~D) & (~G | F) & (~G | F) . What is G ?	(~D & ~G) & (A <=> ~D) & (~G | F) . What is G ?	(~D & ~G) & (A <=> ~D) & (~G | F)	False
~B & (A & ~G) & (A & ~G) & (B ^ ~I) & (~I <=> A) & (~I <=> A) & (B ^ ~I) & (B ^ ~I) . What is ~A ?	~B & (A & ~G) & (B ^ ~I) & (~I <=> A) . What is ~A ?	~B & (A & ~G) & (B ^ ~I) & (~I <=> A)	False
B & (~C ==> F) & (~C ==> F) & B . What is ~B ?	B & (~C ==> F) . What is ~B ?	B & (~C ==> F)	False
(J ^ ~I) & I & I & (J ^ ~I) & (J ^ ~I) . What is ~J ?	(J ^ ~I) & I . What is ~J ?	(J ^ ~I) & I	False
(~B ^ ~I) & ~G & (E & ~G) & ~G & (~I <=> E) & ~G & (~I <=> E) & (~I <=> E) . What is ~B ?	(~B ^ ~I) & ~G & (E & ~G) & (~I <=> E) . What is ~B ?	(~B ^ ~I) & ~G & (E & ~G) & (~I <=> E)	False
(A ^ ~D) & (A ^ ~D) & (A ^ ~D) & ~A & (~D <=> ~G) & ~A & (~D <=> ~G) & (~D <=> ~G) . What is A ?	(A ^ ~D) & ~A & (~D <=> ~G) . What is A ?	(A ^ ~D) & ~A & (~D <=> ~G)	False
(~D ^ C) & (~B & E) & (~B & E) & C & (E ^ H) & C & C & (E ^ H) . What is E ?	(~D ^ C) & (~B & E) & C & (E ^ H) . What is E ?	(~D ^ C) & (~B & E) & C & (E ^ H)	True
(~F & ~C) & (~C ^ ~A) & (~B | G) & B & B & (~C ^ ~A) & B . What is D ?	(~F & ~C) & (~C ^ ~A) & (~B | G) & B . What is D ?	(~F & ~C) & (~C ^ ~A) & (~B | G) & B	Unknown HELP!
(~C & F) & A & (F ==> ~I) . What is I ?	(~C & F) & A & (F ==> ~I) . What is I ?	(~C & F) & A & (F ==> ~I)	False
F & F & (~E <=> ~I) & (F | ~H) & (~E <=> ~I) & (~E <=> ~I) & ~J & ~J & ~J . What is ~J ?	F & (~E <=> ~I) & (F | ~H) & ~J . What is ~J ?	F & (~E <=> ~I) & (F | ~H) & ~J	True
A & A & A & (G ==> ~H) & (G ==> ~H) & (J & ~A) & (J & ~A) & (J & ~A) . What is ~H ?	A & (G ==> ~H) & (J & ~A) . What is ~H ?	A & (G ==> ~H) & (J & ~A)	Contradictory
I . What is I ?	I . What is I ?	I	True
(~D | ~E) & B & (~D | ~E) & B & (~D | ~E) & B . What is B ?	(~D | ~E) & B . What is B ?	(~D | ~E) & B	True
(~G ^ E) & (~G ^ E) & (C ^ ~G) & (~G ^ E) & (~J | C) & (~J | C) & (~J | C) & J & J . What is ~J ?	(~G ^ E) & (C ^ ~G) & (~J | C) & J . What is ~J ?	(~G ^ E) & (C ^ ~G) & (~J | C) & J	False
(~G ^ ~A) & C & (~G ^ ~A) & (~G ^ ~A) & (E <=> C) & C & (~A & B) & (E <=> C) & (~A & B) & (~A & B) & (E <=> C) . What is ~G ?	(~G ^ ~A) & C & (E <=> C) & (~A & B) . What is ~G ?	(~G ^ ~A) & C & (E <=> C) & (~A & B)	False
(B & ~A) & (~A <=> J) & (B & ~A) & (~A <=> J) & (B & ~A) & (J ==> H) . What is I ?	(B & ~A) & (~A <=> J) & (J ==> H) . What is I ?	(B & ~A) & (~A <=> J) & (J ==> H)	Unknown HELP!
~F & (~F & ~B) & (~F & ~B) . What is ~B ?	~F & (~F & ~B) . What is ~B ?	~F & (~F & ~B)	True
~G & ~G & (G <=> A) & (~F <=> G) & (~F <=> G) & (G <=> A) & (~F <=> G) & ~G . What is ~F ?	~G & (G <=> A) & (~F <=> G) . What is ~F ?	~G & (G <=> A) & (~F <=> G)	False
I . What is ~I ?	I . What is ~I ?	I	False
~J & (J ^ F) & (J ^ F) & I & I & I & (E ==> ~I) & (E ==> ~I) & (E ==> ~I) . What is I ?	~J & (J ^ F) & I & (E ==> ~I) . What is I ?	~J & (J ^ F) & I & (E ==> ~I)	True
E & E . What is E ?	E . What is E ?	E	True
~E & ~E & (A | ~I) & (J | A) & (J | A) . What is ~I ?	~E & (A | ~I) & (J | A) . What is ~I ?	~E & (A | ~I) & (J | A)	Unknown HELP!
(~C <=> ~H) & (~C <=> ~H) & ~D . What is ~D ?	(~C <=> ~H) & ~D . What is ~D ?	(~C <=> ~H) & ~D	True
(G & ~D) & (G & ~D) & (J ^ G) & (E <=> J) & (E <=> J) & (G & ~D) & (J ^ G) & (J ^ G) . What is ~J ?	(G & ~D) & (J ^ G) & (E <=> J) . What is ~J ?	(G & ~D) & (J ^ G) & (E <=> J)	True
(G ==> I) & B & (I | ~E) & (~B ^ G) & (J & H) & (I | ~E) & (G ==> I) & (G ==> I) & J & (I | ~E) . What is G ?	(G ==> I) & B & (I | ~E) & (~B ^ G) & (J & H) & J . What is G ?	(G ==> I) & B & (I | ~E) & (~B ^ G) & (J & H) & J	True
(F ^ C) & (~D <=> F) & ~D & (~D <=> F) & (F ^ C) & (~D <=> F) . What is ~D ?	(F ^ C) & (~D <=> F) & ~D . What is ~D ?	(F ^ C) & (~D <=> F) & ~D	True
(~G & A) & (~H ^ ~C) & (A ==> ~H) & (~H ^ ~C) . What is C ?	(~G & A) & (~H ^ ~C) & (A ==> ~H) . What is C ?	(~G & A) & (~H ^ ~C) & (A ==> ~H)	True
(H & D) & (H & D) & ~B & (H & D) & (~C ^ ~I) & (~C ^ ~I) & ~F & (~C ^ ~I) & ~F & ~B & ~B & ~F . What is F ?	(H & D) & ~B & (~C ^ ~I) & ~F . What is F ?	(H & D) & ~B & (~C ^ ~I) & ~F	False
~H & ~H & (~J ^ ~B) & F & (~C ^ D) & F & F & (~C ^ D) & (~J ^ ~B) & (~B & E) & (~C ^ D) & (~B & E) & (~B & E) & (~J ^ ~B) . What is B ?	~H & (~J ^ ~B) & F & (~C ^ D) & (~B & E) . What is B ?	~H & (~J ^ ~B) & F & (~C ^ D) & (~B & E)	False
~C . What is C ?	~C . What is C ?	~C	False
