(E <=> ~G) & (E <=> ~G) & (~G & ~B) & (E <=> ~G) . What is ~G ?	(E <=> ~G) & (~G & ~B) . What is ~G ?	(E <=> ~G) & (~G & ~B)	True
(~B ==> ~H) & (~H ^ ~D) & (~H ^ ~D) . What is ~A ?	(~B ==> ~H) & (~H ^ ~D) . What is ~A ?	(~B ==> ~H) & (~H ^ ~D)	Unknown HELP!
E . What is E ?	E . What is E ?	E	True
~E . What is ~E ?	~E . What is ~E ?	~E	True
(~A ^ H) & ~H & ~H . What is ~H ?	(~A ^ H) & ~H . What is ~H ?	(~A ^ H) & ~H	True
I & (F ^ ~D) & (F ^ ~D) & I & (~D ^ ~I) & (~D ^ ~I) . What is ~F ?	I & (F ^ ~D) & (~D ^ ~I) . What is ~F ?	I & (F ^ ~D) & (~D ^ ~I)	True
(B <=> ~E) & ~C & (~I | J) & ~A & (B <=> ~E) & (~I | J) & (C <=> B) . What is E ?	(B <=> ~E) & ~C & (~I | J) & ~A & (C <=> B) . What is E ?	(B <=> ~E) & ~C & (~I | J) & ~A & (C <=> B)	True
(F ^ B) & (~E | I) & (~E | I) & F & ~G & (F ^ B) & (F ^ B) & ~G . What is ~F ?	(F ^ B) & (~E | I) & F & ~G . What is ~F ?	(F ^ B) & (~E | I) & F & ~G	False
(D ==> ~H) & (A | D) & (D ==> ~H) & (A | D) & ~D & (~H & B) & ~D & (~H & B) & (~H & B) . What is D ?	(D ==> ~H) & (A | D) & ~D & (~H & B) . What is D ?	(D ==> ~H) & (A | D) & ~D & (~H & B)	False
~E & ~E & ~E . What is ~E ?	~E . What is ~E ?	~E	True
(~D <=> ~E) & C & C & (~G & ~D) & (~E & J) & (B <=> ~I) & (B <=> ~I) & (~D <=> ~E) . What is ~J ?	(~D <=> ~E) & C & (~G & ~D) & (~E & J) & (B <=> ~I) . What is ~J ?	(~D <=> ~E) & C & (~G & ~D) & (~E & J) & (B <=> ~I)	False
~F & (J <=> ~E) & (J <=> ~E) & (H | B) & (F ^ I) & ~F & (B & J) & (F ^ I) & (B & J) & (B & J) . What is ~E ?	~F & (J <=> ~E) & (H | B) & (F ^ I) & (B & J) . What is ~E ?	~F & (J <=> ~E) & (H | B) & (F ^ I) & (B & J)	True
(H <=> E) & (~J ^ B) & (~A ==> ~J) & (~J ^ B) & (B & ~C) & (B & ~C) & (H <=> E) & (B & ~C) & E . What is A ?	(H <=> E) & (~J ^ B) & (~A ==> ~J) & (B & ~C) & E . What is A ?	(H <=> E) & (~J ^ B) & (~A ==> ~J) & (B & ~C) & E	True
~D & ~D & ~D . What is D ?	~D . What is D ?	~D	False
~F & ~F & ~F . What is ~F ?	~F . What is ~F ?	~F	True
~G & ~G . What is G ?	~G . What is G ?	~G	False
E & E . What is E ?	E . What is E ?	E	True
(~C & I) & (~E & ~C) & ~C & (~E & ~C) & (~E & ~C) . What is E ?	(~C & I) & (~E & ~C) & ~C . What is E ?	(~C & I) & (~E & ~C) & ~C	False
(~H & D) & (~H & D) . What is D ?	(~H & D) . What is D ?	(~H & D)	True
E & E & E . What is ~E ?	E . What is ~E ?	E	False
J & J & (B & ~E) & H & (~H | B) & (B & ~E) & (C ==> ~F) & (~I & ~H) & (~I & ~H) . What is B ?	J & (B & ~E) & H & (~H | B) & (C ==> ~F) & (~I & ~H) . What is B ?	J & (B & ~E) & H & (~H | B) & (C ==> ~F) & (~I & ~H)	Contradictory
