(G & F) & (C & G) & (C & G) & (~J | C) & (G & F) & (~J | C) & (~J | C) . What is ~F ?	(G & F) & (C & G) & (~J | C) . What is ~F ?	(G & F) & (C & G) & (~J | C)	False
(~C & F) & (~B & ~C) & I & (F | D) & (~C & F) & I & I . What is ~I ?	(~C & F) & (~B & ~C) & I & (F | D) . What is ~I ?	(~C & F) & (~B & ~C) & I & (F | D)	False
 . What is G ?	 . What is G ?		Unknown HELP!
(~G ^ C) & (~G ^ C) & G & (~I ^ ~G) & (~D <=> ~I) & (~I ^ ~G) & (~D <=> ~I) . What is ~I ?	(~G ^ C) & G & (~I ^ ~G) & (~D <=> ~I) . What is ~I ?	(~G ^ C) & G & (~I ^ ~G) & (~D <=> ~I)	True
~A & ~A & (J & A) & (J & A) & (J & A) . What is A ?	~A & (J & A) . What is A ?	~A & (J & A)	Contradictory
I & ~A & (~C & A) & I & (~C & A) & I & (B ^ ~I) & ~A & (B ^ ~I) & (B ^ ~I) & ~A . What is ~G ?	I & ~A & (~C & A) & (B ^ ~I) . What is ~G ?	I & ~A & (~C & A) & (B ^ ~I)	Contradictory
(G & J) & A & A & A & (A & ~B) & (G & J) & (G & J) & (A & ~B) & (A & ~B) . What is ~J ?	(G & J) & A & (A & ~B) . What is ~J ?	(G & J) & A & (A & ~B)	False
(~G ==> ~I) & (C & ~B) & (C & ~B) & I & I & I & C . What is ~I ?	(~G ==> ~I) & (C & ~B) & I & C . What is ~I ?	(~G ==> ~I) & (C & ~B) & I & C	False
~I & (~I ^ ~H) & (C & F) & G & (C & F) . What is ~G ?	~I & (~I ^ ~H) & (C & F) & G . What is ~G ?	~I & (~I ^ ~H) & (C & F) & G	False
~C . What is C ?	~C . What is C ?	~C	False
(~C ^ G) & (~I & ~C) & (~I & ~C) . What is I ?	(~C ^ G) & (~I & ~C) . What is I ?	(~C ^ G) & (~I & ~C)	False
(~F ^ E) & (A ==> ~F) & J & (A ==> ~F) & J . What is ~J ?	(~F ^ E) & (A ==> ~F) & J . What is ~J ?	(~F ^ E) & (A ==> ~F) & J	False
(~C | E) & (G <=> ~C) & (E ^ D) & (~H & ~F) & (G <=> ~C) & ~F & (~H & ~F) & (~C | E) & (~H & ~F) . What is C ?	(~C | E) & (G <=> ~C) & (E ^ D) & (~H & ~F) & ~F . What is C ?	(~C | E) & (G <=> ~C) & (E ^ D) & (~H & ~F) & ~F	Unknown HELP!
(G ^ ~D) & B & (~B <=> F) & (F ^ C) & (F ^ C) & (~B <=> F) & B & G & G & G . What is ~C ?	(G ^ ~D) & B & (~B <=> F) & (F ^ C) & G . What is ~C ?	(G ^ ~D) & B & (~B <=> F) & (F ^ C) & G	False
(C & ~J) & (H & E) & ~J & (H & E) & (H & E) & (E & ~G) & (C & ~J) . What is ~H ?	(C & ~J) & (H & E) & ~J & (E & ~G) . What is ~H ?	(C & ~J) & (H & E) & ~J & (E & ~G)	False
(~J <=> H) & (G & ~A) & (G & ~A) & ~E & (~F & ~J) & ~E & (~F & ~J) & (~J <=> H) & ~E & (G & ~A) & (~F & ~J) . What is J ?	(~J <=> H) & (G & ~A) & ~E & (~F & ~J) . What is J ?	(~J <=> H) & (G & ~A) & ~E & (~F & ~J)	False
~D & B & (J <=> ~D) & (F <=> B) & ~D & (J <=> ~D) & (F <=> B) & (F <=> B) & ~D . What is F ?	~D & B & (J <=> ~D) & (F <=> B) . What is F ?	~D & B & (J <=> ~D) & (F <=> B)	True
(~G & ~D) & (~G & ~D) & D & (E & ~C) & (E & ~C) & F & (~G & ~D) & F & F & D . What is ~H ?	(~G & ~D) & D & (E & ~C) & F . What is ~H ?	(~G & ~D) & D & (E & ~C) & F	Contradictory
B & B . What is ~B ?	B . What is ~B ?	B	False
D . What is D ?	D . What is D ?	D	True
(H ^ C) & (H ^ C) & (A ==> ~F) & (A ==> ~F) & (~D & H) & ~B & (~D & H) & (H ^ C) . What is ~C ?	(H ^ C) & (A ==> ~F) & (~D & H) & ~B . What is ~C ?	(H ^ C) & (A ==> ~F) & (~D & H) & ~B	True
(~I ==> E) & (~G | ~J) & D & (~B ==> ~F) & I & (~G | ~J) & D & I & (~F | ~I) & D & (~B ==> ~F) & (~I ==> E) & (~F | ~I) . What is ~E ?	(~I ==> E) & (~G | ~J) & D & (~B ==> ~F) & I & (~F | ~I) . What is ~E ?	(~I ==> E) & (~G | ~J) & D & (~B ==> ~F) & I & (~F | ~I)	Unknown HELP!
(~C & ~J) & E & (~J ^ ~D) & D & (~G <=> ~A) & (~C & ~J) & E & E & (~G <=> ~A) & (~G <=> ~A) & D . What is C ?	(~C & ~J) & E & (~J ^ ~D) & D & (~G <=> ~A) . What is C ?	(~C & ~J) & E & (~J ^ ~D) & D & (~G <=> ~A)	False
(~A ^ ~E) & (H ^ J) & (~A ^ ~E) & ~D & (~A ^ ~E) & ~D & ~A & ~A & ~A & (J ^ ~D) . What is H ?	(~A ^ ~E) & (H ^ J) & ~D & ~A & (J ^ ~D) . What is H ?	(~A ^ ~E) & (H ^ J) & ~D & ~A & (J ^ ~D)	True
~B & ~B & (I <=> ~B) & (I <=> ~B) & (H | I) & (H | I) . What is ~B ?	~B & (I <=> ~B) & (H | I) . What is ~B ?	~B & (I <=> ~B) & (H | I)	True
(D & ~G) & E & (~G ^ F) & (~E <=> A) & (~C ==> D) & (~C ==> D) & (~G ^ F) . What is D ?	(D & ~G) & E & (~G ^ F) & (~E <=> A) & (~C ==> D) . What is D ?	(D & ~G) & E & (~G ^ F) & (~E <=> A) & (~C ==> D)	True
(~E <=> ~H) & (~E <=> ~H) & H & ~I & ~I & H & ~I & H & (G ^ ~I) . What is H ?	(~E <=> ~H) & H & ~I & (G ^ ~I) . What is H ?	(~E <=> ~H) & H & ~I & (G ^ ~I)	True
I & I & (~C ==> D) & (~B & E) & J & (~B & E) & (~C ==> D) . What is ~E ?	I & (~C ==> D) & (~B & E) & J . What is ~E ?	I & (~C ==> D) & (~B & E) & J	False
(C & H) & (C & H) & (H ==> F) & (H ==> F) & (C & H) . What is H ?	(C & H) & (H ==> F) . What is H ?	(C & H) & (H ==> F)	True
(~E | ~I) & (~J ==> ~E) & (~E | ~I) & (~I | ~B) & (~E | ~I) & (~I | ~B) & I . What is I ?	(~E | ~I) & (~J ==> ~E) & (~I | ~B) & I . What is I ?	(~E | ~I) & (~J ==> ~E) & (~I | ~B) & I	True
C & (~H | C) . What is ~C ?	C & (~H | C) . What is ~C ?	C & (~H | C)	False
~C & G & (~D & ~E) & (~C | ~J) & G & (~C | ~J) & G . What is C ?	~C & G & (~D & ~E) & (~C | ~J) . What is C ?	~C & G & (~D & ~E) & (~C | ~J)	False
~F & ~F & ~F . What is ~F ?	~F . What is ~F ?	~F	True
(~D | ~A) & (F | B) & (~D | ~A) & (F | B) & (~D | ~A) & (B & ~D) . What is D ?	(~D | ~A) & (F | B) & (B & ~D) . What is D ?	(~D | ~A) & (F | B) & (B & ~D)	False
~C & (B & I) & (A | H) & (A | H) & (I ==> A) & (I ==> A) & (E & G) & (E & G) . What is H ?	~C & (B & I) & (A | H) & (I ==> A) & (E & G) . What is H ?	~C & (B & I) & (A | H) & (I ==> A) & (E & G)	Unknown HELP!
(~D ^ E) & ~F & (E & A) & ~C & ~F & (F <=> ~D) & (F <=> ~D) & ~C & (H ==> ~G) & (F <=> ~D) . What is D ?	(~D ^ E) & ~F & (E & A) & ~C & (F <=> ~D) & (H ==> ~G) . What is D ?	(~D ^ E) & ~F & (E & A) & ~C & (F <=> ~D) & (H ==> ~G)	True
