~E & ~E . What is ~D ?	~E . What is ~D ?	~E	Unknown HELP!
(C ^ ~D) & ~J & (C ^ ~D) & (~D ==> ~E) & (~D ==> ~E) & (I ^ C) & (I ^ C) & (J ^ H) & (~D ==> ~E) & (J ^ H) . What is E ?	(C ^ ~D) & ~J & (~D ==> ~E) & (I ^ C) & (J ^ H) . What is E ?	(C ^ ~D) & ~J & (~D ==> ~E) & (I ^ C) & (J ^ H)	Unknown HELP!
(H <=> ~C) & (~F ==> H) & (H <=> ~C) & (H <=> ~C) & (~G & ~F) & (~G & ~F) & (~G & ~F) . What is G ?	(H <=> ~C) & (~F ==> H) & (~G & ~F) . What is G ?	(H <=> ~C) & (~F ==> H) & (~G & ~F)	False
(I & D) & (I & D) & (D <=> G) & (D <=> G) & G & G & G . What is ~I ?	(I & D) & (D <=> G) & G . What is ~I ?	(I & D) & (D <=> G) & G	False
F & (~C <=> F) & F & E & (~C <=> F) & (~C <=> F) & (E | ~I) & (E | ~I) . What is C ?	F & (~C <=> F) & E & (E | ~I) . What is C ?	F & (~C <=> F) & E & (E | ~I)	False
C & C & (J | F) & (F & ~E) & (J | F) & (F & ~E) & (J | F) . What is C ?	C & (J | F) & (F & ~E) . What is C ?	C & (J | F) & (F & ~E)	True
C & (~A <=> ~D) & C & (~A <=> ~D) & (~A <=> ~D) & ~D & (~E ==> ~F) & (~F ==> ~C) & (~E ==> ~F) & ~D & (~C ^ B) & (~C ^ B) & ~D . What is ~F ?	C & (~A <=> ~D) & ~D & (~E ==> ~F) & (~F ==> ~C) & (~C ^ B) . What is ~F ?	C & (~A <=> ~D) & ~D & (~E ==> ~F) & (~F ==> ~C) & (~C ^ B)	False
(~B <=> E) & (~D ^ ~B) & (~D ^ ~B) & ~H & ~H & (E & ~C) & (~B <=> E) & (~B <=> E) & ~H & (~D ^ ~B) . What is D ?	(~B <=> E) & (~D ^ ~B) & ~H & (E & ~C) . What is D ?	(~B <=> E) & (~D ^ ~B) & ~H & (E & ~C)	True
~I & (C & ~E) & (H ==> ~D) & ~I & (H ==> ~D) & (~D | C) & (C & ~E) & (A ==> ~B) & (A ==> ~B) & (A ==> ~B) & ~I & (~D | C) . What is E ?	~I & (C & ~E) & (H ==> ~D) & (~D | C) & (A ==> ~B) . What is E ?	~I & (C & ~E) & (H ==> ~D) & (~D | C) & (A ==> ~B)	False
F & F & F . What is H ?	F . What is H ?	F	Unknown HELP!
