(~I <=> ~B) & E . What is E ?	(~I <=> ~B) & E . What is E ?	(~I <=> ~B) & E	True
(~A & E) & (~A & E) & E & E . What is ~E ?	(~A & E) & E . What is ~E ?	(~A & E) & E	False
(~D & ~E) & (~D & ~E) & C & C & C & ~B & (~E ==> ~B) & (~C <=> F) & (~C <=> F) & (~C <=> F) & ~B . What is ~E ?	(~D & ~E) & C & ~B & (~E ==> ~B) & (~C <=> F) . What is ~E ?	(~D & ~E) & C & ~B & (~E ==> ~B) & (~C <=> F)	True
(~F ^ ~D) & I & (A <=> I) & (A <=> I) & I & D & I & D & D . What is D ?	(~F ^ ~D) & I & (A <=> I) & D . What is D ?	(~F ^ ~D) & I & (A <=> I) & D	True
(~F ^ ~C) & C & C . What is F ?	(~F ^ ~C) & C . What is F ?	(~F ^ ~C) & C	False
~D & ~D & ~D . What is D ?	~D . What is D ?	~D	False
(H <=> ~A) & (E ==> G) & A & (E ==> G) & (F | D) & ~F & (D | E) & ~F . What is ~D ?	(H <=> ~A) & (E ==> G) & A & (F | D) & ~F & (D | E) . What is ~D ?	(H <=> ~A) & (E ==> G) & A & (F | D) & ~F & (D | E)	False
(~H ^ C) & (~H ^ C) & (C | B) & (~H ^ C) & ~A & (J & ~H) & (J & ~H) & (J & ~H) . What is ~H ?	(~H ^ C) & (C | B) & ~A & (J & ~H) . What is ~H ?	(~H ^ C) & (C | B) & ~A & (J & ~H)	True
(~D & B) & (~D & B) . What is ~B ?	(~D & B) . What is ~B ?	(~D & B)	False
B & (C ^ ~B) & (D <=> J) & (D <=> J) & (C ^ ~B) & B & (~B | D) & (C ^ ~B) & B & (~B | D) . What is C ?	B & (C ^ ~B) & (D <=> J) & (~B | D) . What is C ?	B & (C ^ ~B) & (D <=> J) & (~B | D)	True
~I . What is B ?	~I . What is B ?	~I	Unknown HELP!
(B <=> D) & (B <=> D) & (D <=> A) & (D <=> A) & C . What is C ?	(B <=> D) & (D <=> A) & C . What is C ?	(B <=> D) & (D <=> A) & C	True
(A ==> ~D) & (~I & ~B) & (A ==> ~D) & (A ==> ~D) & (~I & ~B) & (~I & ~B) & (~D ^ ~I) & (~D ^ ~I) & (~D ^ ~I) . What is A ?	(A ==> ~D) & (~I & ~B) & (~D ^ ~I) . What is A ?	(A ==> ~D) & (~I & ~B) & (~D ^ ~I)	False
~H & ~H & ~H . What is H ?	~H . What is H ?	~H	False
~C & (~I & ~C) & (~I & ~C) & (~I & ~C) . What is ~I ?	~C & (~I & ~C) . What is ~I ?	~C & (~I & ~C)	True
(~C | ~I) & C & C & ~B & (~I <=> ~D) & (H ==> ~F) & ~B & (~C | ~I) . What is C ?	(~C | ~I) & C & ~B & (~I <=> ~D) & (H ==> ~F) . What is C ?	(~C | ~I) & C & ~B & (~I <=> ~D) & (H ==> ~F)	True
