(A <=> ~G) & ~E & (~I & B) & F & (A <=> ~G) . What is ~I ?	(A <=> ~G) & ~E & (~I & B) & F . What is ~I ?	(A <=> ~G) & ~E & (~I & B) & F	True
(B & C) & I & I & I & (~I & H) & (C & ~F) & (~I & H) . What is A ?	(B & C) & I & (~I & H) & (C & ~F) . What is A ?	(B & C) & I & (~I & H) & (C & ~F)	Contradictory
F & (D ^ ~G) & (D ^ ~G) & (~G & H) & (~G & H) & (D ^ ~G) & F & (~I & B) & I & F & (~I & B) . What is G ?	F & (D ^ ~G) & (~G & H) & (~I & B) & I . What is G ?	F & (D ^ ~G) & (~G & H) & (~I & B) & I	Contradictory
(G <=> ~I) & (G <=> ~I) & (~I & ~D) & J & (G <=> ~I) & (~I & ~D) & (~A ==> J) & (~A ==> J) & (~D & B) & (~D & B) & (~D & B) & ~G & ~G & ~G . What is I ?	(G <=> ~I) & (~I & ~D) & J & (~A ==> J) & (~D & B) & ~G . What is I ?	(G <=> ~I) & (~I & ~D) & J & (~A ==> J) & (~D & B) & ~G	Contradictory
(C ==> D) & ~H & (B <=> ~E) & (C ==> D) & (B <=> ~E) & (C ==> D) & B . What is ~E ?	(C ==> D) & ~H & (B <=> ~E) & B . What is ~E ?	(C ==> D) & ~H & (B <=> ~E) & B	True
~G & (G <=> ~D) & (~D & A) & (G <=> ~D) & (~D & A) . What is ~A ?	~G & (G <=> ~D) & (~D & A) . What is ~A ?	~G & (G <=> ~D) & (~D & A)	Contradictory
(~D & H) & D & D & (~D & H) & D & (~D & H) . What is ~F ?	(~D & H) & D . What is ~F ?	(~D & H) & D	Contradictory
F & (H & A) & (~G ^ ~D) & F & (H & A) & B & B & B . What is ~F ?	F & (H & A) & (~G ^ ~D) & B . What is ~F ?	F & (H & A) & (~G ^ ~D) & B	False
(B ==> ~D) & (H ==> B) & J & (B ==> ~D) & (H ==> B) & J & (~J & ~I) & J & (H ==> B) . What is ~H ?	(B ==> ~D) & (H ==> B) & J & (~J & ~I) . What is ~H ?	(B ==> ~D) & (H ==> B) & J & (~J & ~I)	Contradictory
(F ^ H) & (F ^ H) & (~G ==> ~B) & (C ^ F) & (F ^ H) & ~F & (~G ==> ~B) & G & ~F & (C ^ F) & G & (H ==> J) & (H ==> J) & G & (H ==> J) & (C ^ F) . What is ~J ?	(F ^ H) & (~G ==> ~B) & (C ^ F) & ~F & G & (H ==> J) . What is ~J ?	(F ^ H) & (~G ==> ~B) & (C ^ F) & ~F & G & (H ==> J)	False
D & (G <=> D) & (J <=> ~E) & ~H & (J <=> ~E) & (D <=> ~I) & (D <=> ~I) . What is ~I ?	D & (G <=> D) & (J <=> ~E) & ~H & (D <=> ~I) . What is ~I ?	D & (G <=> D) & (J <=> ~E) & ~H & (D <=> ~I)	True
H & H & H . What is H ?	H . What is H ?	H	True
