G & (~I & G) & G & G & (~I & G) . What is G ?	G & (~I & G) . What is G ?	G & (~I & G)	True
I & I & I & (F ==> C) . What is I ?	I & (F ==> C) . What is I ?	I & (F ==> C)	True
~E & (~H & I) & ~E & ~E . What is ~H ?	~E & (~H & I) . What is ~H ?	~E & (~H & I)	True
~F & ~F & (B <=> ~G) & (E & B) & G & G & (E & B) & (B <=> ~G) & (~J <=> ~F) . What is E ?	~F & (B <=> ~G) & (E & B) & G & (~J <=> ~F) . What is E ?	~F & (B <=> ~G) & (E & B) & G & (~J <=> ~F)	Contradictory
 . What is I ?	 . What is I ?		Unknown HELP!
(D | ~E) & (~E & I) & (F <=> ~J) & (~E & I) & (~E & I) & F & F & F . What is ~E ?	(D | ~E) & (~E & I) & (F <=> ~J) & F . What is ~E ?	(D | ~E) & (~E & I) & (F <=> ~J) & F	True
(~G <=> ~I) & G . What is I ?	(~G <=> ~I) & G . What is I ?	(~G <=> ~I) & G	True
(D | I) & I & ~H & (~J ==> ~H) & I & (~J ==> ~H) & ~H & ~H & (~J ==> ~H) & (~H <=> G) & I . What is G ?	(D | I) & I & ~H & (~J ==> ~H) & (~H <=> G) . What is G ?	(D | I) & I & ~H & (~J ==> ~H) & (~H <=> G)	True
(D & C) & F & ~H & (G | F) & F . What is D ?	(D & C) & F & ~H & (G | F) . What is D ?	(D & C) & F & ~H & (G | F)	True
~G & ~G . What is E ?	~G . What is E ?	~G	Unknown HELP!
(~G & ~I) & (~A ==> ~E) & (~I ==> ~A) & (~A ==> ~E) & (~I ==> ~A) . What is E ?	(~G & ~I) & (~A ==> ~E) & (~I ==> ~A) . What is E ?	(~G & ~I) & (~A ==> ~E) & (~I ==> ~A)	False
(I <=> F) & (J ^ I) & A & A & (I <=> F) & ~I & (I <=> F) & (~A & E) & (~A & E) & A & (~A & E) . What is J ?	(I <=> F) & (J ^ I) & A & ~I & (~A & E) . What is J ?	(I <=> F) & (J ^ I) & A & ~I & (~A & E)	Contradictory
J & J . What is J ?	J . What is J ?	J	True
(~A ==> ~F) & (J & ~A) . What is ~F ?	(~A ==> ~F) & (J & ~A) . What is ~F ?	(~A ==> ~F) & (J & ~A)	True
~E & F & F & ~E & (I ^ ~D) & (~D <=> E) & (J | ~B) & ~E & (E ^ C) & (E ^ C) & (J | ~B) . What is ~I ?	~E & F & (I ^ ~D) & (~D <=> E) & (J | ~B) & (E ^ C) . What is ~I ?	~E & F & (I ^ ~D) & (~D <=> E) & (J | ~B) & (E ^ C)	False
~J . What is J ?	~J . What is J ?	~J	False
E & (E <=> H) & E & E . What is ~E ?	E & (E <=> H) . What is ~E ?	E & (E <=> H)	False
~A & (~I | ~A) & (B ^ ~E) & ~A & (~H | B) & ~A & (B ^ ~E) & (~H | B) & (~E | ~D) & (~I | ~A) & (~H | B) & (~I | ~A) & ~B & ~B . What is H ?	~A & (~I | ~A) & (B ^ ~E) & (~H | B) & (~E | ~D) & ~B . What is H ?	~A & (~I | ~A) & (B ^ ~E) & (~H | B) & (~E | ~D) & ~B	False
C & (~E <=> ~F) & (~A & ~C) & (~A & ~C) & ~H & (~F & ~I) & C & (~I ==> ~D) & (~F & ~I) & (~E <=> ~F) . What is ~D ?	C & (~E <=> ~F) & (~A & ~C) & ~H & (~F & ~I) & (~I ==> ~D) . What is ~D ?	C & (~E <=> ~F) & (~A & ~C) & ~H & (~F & ~I) & (~I ==> ~D)	Contradictory
F & (~I | ~C) & F & (~E & ~I) & (~I | ~C) & F & (~I | ~C) . What is I ?	F & (~I | ~C) & (~E & ~I) . What is I ?	F & (~I | ~C) & (~E & ~I)	False
(~A ==> C) & (~A ==> C) & A . What is ~A ?	(~A ==> C) & A . What is ~A ?	(~A ==> C) & A	False
(~B ^ ~C) & (~C | ~H) & (~C | ~H) & ~B & (~B ^ ~C) & ~B . What is B ?	(~B ^ ~C) & (~C | ~H) & ~B . What is B ?	(~B ^ ~C) & (~C | ~H) & ~B	False
(I & C) & (~E <=> ~J) & ~H & ~E & (~E <=> ~J) & (~E <=> ~J) & ~H . What is I ?	(I & C) & (~E <=> ~J) & ~H & ~E . What is I ?	(I & C) & (~E <=> ~J) & ~H & ~E	True
(E ==> G) & (~J & E) & (~J & E) & (~J & E) . What is ~E ?	(E ==> G) & (~J & E) . What is ~E ?	(E ==> G) & (~J & E)	False
E & (~G | ~E) & E & (~G | ~E) & (I & F) & (~G | ~E) & (I & F) & (I & F) . What is F ?	E & (~G | ~E) & (I & F) . What is F ?	E & (~G | ~E) & (I & F)	True
~G & ~G & ~G . What is ~G ?	~G . What is ~G ?	~G	True
(~G ==> ~C) & (~G ==> ~C) & (~A ==> H) & ~E & (~A ==> H) & (~I ^ ~G) & (~I ^ ~G) & (~C & J) & (~C & J) & I & (~C & J) & I . What is ~J ?	(~G ==> ~C) & (~A ==> H) & ~E & (~I ^ ~G) & (~C & J) & I . What is ~J ?	(~G ==> ~C) & (~A ==> H) & ~E & (~I ^ ~G) & (~C & J) & I	False
~D & (~G | ~F) & ~D & (~G | ~F) & (~G | ~F) . What is ~D ?	~D & (~G | ~F) . What is ~D ?	~D & (~G | ~F)	True
A & (A & F) & (~I & G) & (~I & G) & (G & ~C) & (A & F) & (G & ~C) . What is ~C ?	A & (A & F) & (~I & G) & (G & ~C) . What is ~C ?	A & (A & F) & (~I & G) & (G & ~C)	True
(~B ^ C) & (~B ^ C) & (C | ~H) & (C | ~H) & (A ^ ~G) & (J & ~B) & (C | ~H) & G & (A ^ ~G) & G . What is C ?	(~B ^ C) & (C | ~H) & (A ^ ~G) & (J & ~B) & G . What is C ?	(~B ^ C) & (C | ~H) & (A ^ ~G) & (J & ~B) & G	False
