~F & (~G <=> E) & ~F & ~F & (~G <=> E) & (~G <=> E) . What is ~F ?	~F & (~G <=> E) . What is ~F ?	~F & (~G <=> E)	True
(~F ^ ~H) & (~J & ~G) & (~G & ~F) & (~G & ~F) & (~J & ~G) . What is ~G ?	(~F ^ ~H) & (~J & ~G) & (~G & ~F) . What is ~G ?	(~F ^ ~H) & (~J & ~G) & (~G & ~F)	True
(F | ~J) & F & D & D & (F | ~J) & (D | B) & F & D & (D | B) & (F | ~J) . What is ~D ?	(F | ~J) & F & D & (D | B) . What is ~D ?	(F | ~J) & F & D & (D | B)	False
~A & ~A & (~F ^ ~J) & (~F ^ ~J) & (G & ~B) & (G & ~B) & (G & ~B) . What is B ?	~A & (~F ^ ~J) & (G & ~B) . What is B ?	~A & (~F ^ ~J) & (G & ~B)	False
~B & G & (E <=> G) & ~B & G & (I <=> ~B) & (I <=> ~B) . What is I ?	~B & G & (E <=> G) & (I <=> ~B) . What is I ?	~B & G & (E <=> G) & (I <=> ~B)	True
~B & I & (~H | I) & (~H | I) & (~H | I) & (~B <=> G) & (~B <=> G) & (~B <=> G) . What is ~B ?	~B & I & (~H | I) & (~B <=> G) . What is ~B ?	~B & I & (~H | I) & (~B <=> G)	True
G & (~D <=> I) & ~I & (~D <=> I) & ~I & (C ^ ~D) & (~J | G) & (~J | G) & (~J | G) & (C ^ ~D) . What is ~D ?	G & (~D <=> I) & ~I & (C ^ ~D) & (~J | G) . What is ~D ?	G & (~D <=> I) & ~I & (C ^ ~D) & (~J | G)	False
D & (~I | D) & (~I | D) . What is D ?	D & (~I | D) . What is D ?	D & (~I | D)	True
G & G . What is I ?	G . What is I ?	G	Unknown HELP!
A . What is A ?	A . What is A ?	A	True
(~F <=> C) & ~C & ~C & (C ==> E) . What is C ?	(~F <=> C) & ~C & (C ==> E) . What is C ?	(~F <=> C) & ~C & (C ==> E)	False
(E <=> A) & (E <=> A) & ~D & ~D & (~C & F) & (~C & F) & (~C & F) . What is ~F ?	(E <=> A) & ~D & (~C & F) . What is ~F ?	(E <=> A) & ~D & (~C & F)	False
(~A <=> ~H) & (~H ^ ~G) & (~G & ~C) & (~H ^ ~G) & (~H ^ ~G) & (~G & ~C) & (~A <=> ~H) & (~A <=> ~H) & (~G & ~C) . What is C ?	(~A <=> ~H) & (~H ^ ~G) & (~G & ~C) . What is C ?	(~A <=> ~H) & (~H ^ ~G) & (~G & ~C)	False
~B & ~B . What is B ?	~B . What is B ?	~B	False
(~D ^ ~J) & (~F | ~E) & F & (~J <=> H) & (H & B) & (H & B) & ~J & (~J <=> H) & ~J & (~J <=> H) . What is J ?	(~D ^ ~J) & (~F | ~E) & F & (~J <=> H) & (H & B) & ~J . What is J ?	(~D ^ ~J) & (~F | ~E) & F & (~J <=> H) & (H & B) & ~J	False
A & A & A . What is A ?	A . What is A ?	A	True
(~B | E) & (A ^ ~B) & (D & F) & (E <=> H) & (~B | E) & (~B | E) & D & D & (E <=> H) & (E <=> H) . What is A ?	(~B | E) & (A ^ ~B) & (D & F) & (E <=> H) & D . What is A ?	(~B | E) & (A ^ ~B) & (D & F) & (E <=> H) & D	Unknown HELP!
