(H ^ F) & (G ==> H) & (H ^ F) & ~G & (G ==> H) & (G ==> H) & ~G & (H ^ F) & ~G . What is ~H ?	(H ^ F) & (G ==> H) & ~G . What is ~H ?	(H ^ F) & (G ==> H) & ~G	Unknown HELP!
(~H ^ ~F) & C & C & (~C & ~J) & (~C & ~J) . What is H ?	(~H ^ ~F) & C & (~C & ~J) . What is H ?	(~H ^ ~F) & C & (~C & ~J)	Contradictory
~F & (A ==> C) & (D <=> A) & (D <=> A) & (D <=> A) . What is D ?	~F & (A ==> C) & (D <=> A) . What is D ?	~F & (A ==> C) & (D <=> A)	Unknown HELP!
(E & ~H) & ~B & ~B & (E & ~H) & (E & ~H) & (A ==> D) . What is ~H ?	(E & ~H) & ~B & (A ==> D) . What is ~H ?	(E & ~H) & ~B & (A ==> D)	True
~H . What is H ?	~H . What is H ?	~H	False
(F | D) & (F | D) & (D ^ C) & (D ^ C) & (D ^ C) . What is C ?	(F | D) & (D ^ C) . What is C ?	(F | D) & (D ^ C)	Unknown HELP!
~I & ~I & ~I . What is I ?	~I . What is I ?	~I	False
(D | ~J) & (G & C) & J & G & J & (G & C) & (D | ~J) & (D | ~J) & G & G . What is ~D ?	(D | ~J) & (G & C) & J & G . What is ~D ?	(D | ~J) & (G & C) & J & G	False
(D & A) & (~J ==> D) & (D & A) & (~J ==> D) & (~J ==> D) & (A | H) . What is D ?	(D & A) & (~J ==> D) & (A | H) . What is D ?	(D & A) & (~J ==> D) & (A | H)	True
E & (~J ==> ~H) & (~J ==> ~H) & G & (~H & ~E) & (~I <=> ~B) & (~I <=> ~B) . What is ~D ?	E & (~J ==> ~H) & G & (~H & ~E) & (~I <=> ~B) . What is ~D ?	E & (~J ==> ~H) & G & (~H & ~E) & (~I <=> ~B)	Contradictory
~A . What is C ?	~A . What is C ?	~A	Unknown HELP!
A & A & A . What is ~A ?	A . What is ~A ?	A	False
~H & (B <=> ~D) & (B <=> ~D) & (B <=> ~D) & E & (G <=> E) & (~F ==> G) & (G <=> E) & (~F ==> G) . What is G ?	~H & (B <=> ~D) & E & (G <=> E) & (~F ==> G) . What is G ?	~H & (B <=> ~D) & E & (G <=> E) & (~F ==> G)	True
(~F <=> D) & (E | I) & (I ^ A) & (~F <=> D) & (A ^ ~B) & (~F <=> D) & D & (A ^ ~B) & D & D & ~B . What is E ?	(~F <=> D) & (E | I) & (I ^ A) & (A ^ ~B) & D & ~B . What is E ?	(~F <=> D) & (E | I) & (I ^ A) & (A ^ ~B) & D & ~B	Unknown HELP!
(~I ^ D) & (H ==> J) & ~E & ~E & D & (~I ^ D) & (H ==> J) & D . What is I ?	(~I ^ D) & (H ==> J) & ~E & D . What is I ?	(~I ^ D) & (H ==> J) & ~E & D	True
C & C & C . What is C ?	C . What is C ?	C	True
(J & F) & (J & F) . What is ~F ?	(J & F) . What is ~F ?	(J & F)	False
(~J ^ ~E) & (~D & B) & (~J ^ ~E) & (~D & B) & ~E & (~E | H) & ~G & (~E | H) . What is ~J ?	(~J ^ ~E) & (~D & B) & ~E & (~E | H) & ~G . What is ~J ?	(~J ^ ~E) & (~D & B) & ~E & (~E | H) & ~G	False
~D & ~D & ~D . What is ~D ?	~D . What is ~D ?	~D	True
(I ==> ~E) & I & (I ==> ~E) & (~E <=> B) & (~E <=> B) & (~E <=> B) & (B ^ A) & (B ^ A) & (B ^ A) . What is G ?	(I ==> ~E) & I & (~E <=> B) & (B ^ A) . What is G ?	(I ==> ~E) & I & (~E <=> B) & (B ^ A)	Unknown HELP!
~A & D & (~C ^ H) & (~C ^ H) & (D ^ ~I) & (B & ~C) & (D ^ ~I) & ~A & D & (~C ^ H) & D & (B & ~C) . What is ~B ?	~A & D & (~C ^ H) & (D ^ ~I) & (B & ~C) . What is ~B ?	~A & D & (~C ^ H) & (D ^ ~I) & (B & ~C)	False
(J | D) & (D & ~G) & (J | D) & (J | D) & (D & ~G) & (D & ~G) . What is ~G ?	(J | D) & (D & ~G) . What is ~G ?	(J | D) & (D & ~G)	True
(~C ==> B) & (F & H) & (F & H) & B . What is ~H ?	(~C ==> B) & (F & H) & B . What is ~H ?	(~C ==> B) & (F & H) & B	False
~F & ~F & ~F . What is F ?	~F . What is F ?	~F	False
(G <=> I) & (B <=> ~A) & (B <=> ~A) & ~E & ~E & (E | G) & ~E & (G <=> I) & ~A & ~A & ~A . What is E ?	(G <=> I) & (B <=> ~A) & ~E & (E | G) & ~A . What is E ?	(G <=> I) & (B <=> ~A) & ~E & (E | G) & ~A	False
~H & ~H . What is ~H ?	~H . What is ~H ?	~H	True
C & (~J ==> ~H) & ~J & ~J & C & (~B ==> ~A) & (~J ==> ~H) & (~B ==> ~A) & (~B ==> ~A) . What is ~C ?	C & (~J ==> ~H) & ~J & (~B ==> ~A) . What is ~C ?	C & (~J ==> ~H) & ~J & (~B ==> ~A)	False
(~C ==> ~E) & (~C ==> ~E) & ~J & (D | J) & (F ^ ~H) & (~H & ~C) & (F ^ ~H) & (F ^ ~H) & (~H & ~C) . What is E ?	(~C ==> ~E) & ~J & (D | J) & (F ^ ~H) & (~H & ~C) . What is E ?	(~C ==> ~E) & ~J & (D | J) & (F ^ ~H) & (~H & ~C)	False
G & G . What is G ?	G . What is G ?	G	True
(J ==> ~I) & (~B & F) & F & (~I & ~B) & ~H & (~H | ~A) & (~B & F) & (~H | ~A) & (J ==> ~I) & ~H & (~H | ~A) & ~H . What is ~B ?	(J ==> ~I) & (~B & F) & F & (~I & ~B) & ~H & (~H | ~A) . What is ~B ?	(J ==> ~I) & (~B & F) & F & (~I & ~B) & ~H & (~H | ~A)	True
(H & J) & (J | A) & (~C ^ H) & (~C ^ H) . What is C ?	(H & J) & (J | A) & (~C ^ H) . What is C ?	(H & J) & (J | A) & (~C ^ H)	True
(~I | ~G) & (~I | ~G) & (~G & ~B) & (~G & ~B) & (~I | ~G) . What is B ?	(~I | ~G) & (~G & ~B) . What is B ?	(~I | ~G) & (~G & ~B)	False
~F & (F ^ D) & (E ^ ~G) & (E ^ ~G) & (D ==> ~A) & (D ==> ~A) & (D ==> ~A) & ~E & ~E & ~E . What is A ?	~F & (F ^ D) & (E ^ ~G) & (D ==> ~A) & ~E . What is A ?	~F & (F ^ D) & (E ^ ~G) & (D ==> ~A) & ~E	False
~J & (G & ~J) & (C & G) & (G & ~J) & (G & ~J) . What is ~G ?	~J & (G & ~J) & (C & G) . What is ~G ?	~J & (G & ~J) & (C & G)	False
(I | B) & ~F & ~F & (B & ~H) & (~H <=> ~A) & ~F & (B & ~H) & (~J | ~F) & (~J | ~F) & (~H <=> ~A) & (~H <=> ~A) . What is A ?	(I | B) & ~F & (B & ~H) & (~H <=> ~A) & (~J | ~F) . What is A ?	(I | B) & ~F & (B & ~H) & (~H <=> ~A) & (~J | ~F)	False
(J | ~C) & ~C & (G | I) & (J | ~C) & (I ==> ~E) & ~C & (~E & D) & (~E & D) & ~I & (G | I) & (G | I) . What is ~E ?	(J | ~C) & ~C & (G | I) & (I ==> ~E) & (~E & D) & ~I . What is ~E ?	(J | ~C) & ~C & (G | I) & (I ==> ~E) & (~E & D) & ~I	True
~G & (I | ~E) & ~G & ~G . What is G ?	~G & (I | ~E) . What is G ?	~G & (I | ~E)	False
(~F ^ ~C) & (G & ~A) & (~F ^ ~C) & ~G & (~F ^ ~C) . What is ~F ?	(~F ^ ~C) & (G & ~A) & ~G . What is ~F ?	(~F ^ ~C) & (G & ~A) & ~G	Contradictory
(C ==> I) & (~D & C) & (C ==> I) & (~D & C) & (I & H) & (C ==> I) & (~D & C) . What is ~I ?	(C ==> I) & (~D & C) & (I & H) . What is ~I ?	(C ==> I) & (~D & C) & (I & H)	False
~A & ~A & ~A . What is ~A ?	~A . What is ~A ?	~A	True
(~C & H) & (I & ~C) & (~C & H) & (H <=> E) & (I & ~C) . What is ~H ?	(~C & H) & (I & ~C) & (H <=> E) . What is ~H ?	(~C & H) & (I & ~C) & (H <=> E)	False
(J & H) & (D ==> J) & (D ==> J) & (E ==> D) & (E ==> D) & (E ==> D) . What is D ?	(J & H) & (D ==> J) & (E ==> D) . What is D ?	(J & H) & (D ==> J) & (E ==> D)	Unknown HELP!
A & A . What is ~B ?	A . What is ~B ?	A	Unknown HELP!
(~A & ~J) & ~A . What is ~J ?	(~A & ~J) & ~A . What is ~J ?	(~A & ~J) & ~A	True
B & B & B & (~D & F) . What is F ?	B & (~D & F) . What is F ?	B & (~D & F)	True
(~D ^ ~C) & I & D & I & (A <=> J) & D & D . What is ~I ?	(~D ^ ~C) & I & D & (A <=> J) . What is ~I ?	(~D ^ ~C) & I & D & (A <=> J)	False
(B & ~G) & (B & ~G) & (C ^ J) & (~D | B) & (B & ~G) & (I & ~D) & (I & ~D) & (I & ~D) & J . What is I ?	(B & ~G) & (C ^ J) & (~D | B) & (I & ~D) & J . What is I ?	(B & ~G) & (C ^ J) & (~D | B) & (I & ~D) & J	True
~H & ~H & (~H ==> ~C) & ~H & (~H ==> ~C) . What is ~C ?	~H & (~H ==> ~C) . What is ~C ?	~H & (~H ==> ~C)	True
C & ~B & (G ==> ~C) & ~B & (~D & ~B) & (~D & ~B) & ~B & C . What is ~G ?	C & ~B & (G ==> ~C) & (~D & ~B) . What is ~G ?	C & ~B & (G ==> ~C) & (~D & ~B)	True
~J . What is ~J ?	~J . What is ~J ?	~J	True
A & (~C ^ ~H) & A & (A <=> ~F) & A . What is ~I ?	A & (~C ^ ~H) & (A <=> ~F) . What is ~I ?	A & (~C ^ ~H) & (A <=> ~F)	Unknown HELP!
~B . What is ~B ?	~B . What is ~B ?	~B	True
(D & ~I) & (D & ~I) & (D & ~I) & (~B ^ F) & B & ~D & B & B . What is ~D ?	(D & ~I) & (~B ^ F) & B & ~D . What is ~D ?	(D & ~I) & (~B ^ F) & B & ~D	Contradictory
G & G & G . What is G ?	G . What is G ?	G	True
(H <=> ~C) & I & (G ==> H) & (H <=> ~C) & I & (~C <=> ~I) & (G ==> H) & I & (~C <=> ~I) . What is ~C ?	(H <=> ~C) & I & (G ==> H) & (~C <=> ~I) . What is ~C ?	(H <=> ~C) & I & (G ==> H) & (~C <=> ~I)	False
G & G & G . What is ~G ?	G . What is ~G ?	G	False
~C & (~E ^ ~C) & ~C & ~C . What is E ?	~C & (~E ^ ~C) . What is E ?	~C & (~E ^ ~C)	True
(~G & ~C) & (J ^ E) & E & (~C ==> ~F) & (D ==> ~G) & (D ==> ~G) & (~C ==> ~F) & (~C ==> ~F) . What is C ?	(~G & ~C) & (J ^ E) & E & (~C ==> ~F) & (D ==> ~G) . What is C ?	(~G & ~C) & (J ^ E) & E & (~C ==> ~F) & (D ==> ~G)	False
~B & ~B & (D ^ C) & (C <=> E) & (C <=> E) & (I ==> J) & (D ^ C) & (D ^ C) . What is E ?	~B & (D ^ C) & (C <=> E) & (I ==> J) . What is E ?	~B & (D ^ C) & (C <=> E) & (I ==> J)	Unknown HELP!
~E & ~E . What is E ?	~E . What is E ?	~E	False
(D ^ ~G) & (E & ~C) & (E & ~C) & (D ^ ~G) & ~H & (~G ==> E) & (~G ==> E) & (F <=> ~H) & (F <=> ~H) & (F <=> ~H) . What is ~E ?	(D ^ ~G) & (E & ~C) & ~H & (~G ==> E) & (F <=> ~H) . What is ~E ?	(D ^ ~G) & (E & ~C) & ~H & (~G ==> E) & (F <=> ~H)	False
J & J . What is ~J ?	J . What is ~J ?	J	False
(~A & C) & (~A & C) & F & (F | ~A) & (F | ~A) & F & (F | ~A) & (~E ^ F) . What is F ?	(~A & C) & F & (F | ~A) & (~E ^ F) . What is F ?	(~A & C) & F & (F | ~A) & (~E ^ F)	True
(~J & D) & (~J & D) & C & (~J & D) & (~C & ~I) . What is ~F ?	(~J & D) & C & (~C & ~I) . What is ~F ?	(~J & D) & C & (~C & ~I)	Contradictory
(~I ==> E) & (~G <=> ~I) & (~I ==> E) & (~G <=> ~I) & (~G <=> ~I) . What is ~G ?	(~I ==> E) & (~G <=> ~I) . What is ~G ?	(~I ==> E) & (~G <=> ~I)	Unknown HELP!
B & B & I & I & (J <=> B) & (J <=> B) & B & (~G & J) & (A ^ ~F) & (A ^ ~F) & (A ^ ~F) & (~G & J) . What is ~J ?	B & I & (J <=> B) & (~G & J) & (A ^ ~F) . What is ~J ?	B & I & (J <=> B) & (~G & J) & (A ^ ~F)	False
~C . What is ~C ?	~C . What is ~C ?	~C	True
(~I <=> G) & ~I & (G ^ ~E) & ~A & ~I & ~I & (G ^ ~E) & (~D | ~A) & (~D | ~A) & ~A & ~A . What is ~I ?	(~I <=> G) & ~I & (G ^ ~E) & ~A & (~D | ~A) . What is ~I ?	(~I <=> G) & ~I & (G ^ ~E) & ~A & (~D | ~A)	True
~A & ~A . What is ~A ?	~A . What is ~A ?	~A	True
(~I ==> ~D) & ~A & ~A & (~I ==> ~D) & (~C ==> B) & C & (~C ==> B) & (~C ==> B) . What is A ?	(~I ==> ~D) & ~A & (~C ==> B) & C . What is A ?	(~I ==> ~D) & ~A & (~C ==> B) & C	False
D & (~D & C) & D & (~D & C) & (~H ==> ~A) & (~H ==> ~A) & (~H ==> ~A) . What is ~A ?	D & (~D & C) & (~H ==> ~A) . What is ~A ?	D & (~D & C) & (~H ==> ~A)	Contradictory
(E | F) & (B <=> C) & (B <=> C) & (C | A) & (C | A) & (C | A) & ~F & ~C & ~C & ~C . What is C ?	(E | F) & (B <=> C) & (C | A) & ~F & ~C . What is C ?	(E | F) & (B <=> C) & (C | A) & ~F & ~C	False
(~C ==> F) & ~H & (F <=> ~H) & (~C ==> F) & (F <=> ~H) & (~C ==> F) . What is ~F ?	(~C ==> F) & ~H & (F <=> ~H) . What is ~F ?	(~C ==> F) & ~H & (F <=> ~H)	False
~E & ~E . What is I ?	~E . What is I ?	~E	Unknown HELP!
H & (~H ^ ~D) & (~H ^ ~D) . What is ~D ?	H & (~H ^ ~D) . What is ~D ?	H & (~H ^ ~D)	True
(~J & C) & (~H ==> E) & (E ==> B) & (~H ==> E) & (D | ~H) & (~J & C) & (~H ==> E) & (E ==> B) & ~C & (D | ~H) & (E ==> B) & (D | ~H) & ~H & (~J & C) & ~C & ~C . What is B ?	(~J & C) & (~H ==> E) & (E ==> B) & (D | ~H) & ~C & ~H . What is B ?	(~J & C) & (~H ==> E) & (E ==> B) & (D | ~H) & ~C & ~H	Contradictory
J & (C & ~F) & ~G & J & (C & ~F) & (B <=> ~J) & (~E | G) & (~J <=> C) & (~J <=> C) & (~J <=> C) . What is ~J ?	J & (C & ~F) & ~G & (B <=> ~J) & (~E | G) & (~J <=> C) . What is ~J ?	J & (C & ~F) & ~G & (B <=> ~J) & (~E | G) & (~J <=> C)	Contradictory
(~A <=> B) & (~H & ~G) & ~G & ~G & (B <=> ~H) & (~C ==> ~D) & ~G & C & C . What is H ?	(~A <=> B) & (~H & ~G) & ~G & (B <=> ~H) & (~C ==> ~D) & C . What is H ?	(~A <=> B) & (~H & ~G) & ~G & (B <=> ~H) & (~C ==> ~D) & C	False
(~I & ~E) & (G ^ ~J) & (~E <=> G) & (~E <=> G) & (~E <=> G) & (G ^ ~J) & (G ^ ~J) . What is ~J ?	(~I & ~E) & (G ^ ~J) & (~E <=> G) . What is ~J ?	(~I & ~E) & (G ^ ~J) & (~E <=> G)	False
(~E ^ A) & (A | ~I) & ~J & ~J & ~J . What is ~I ?	(~E ^ A) & (A | ~I) & ~J . What is ~I ?	(~E ^ A) & (A | ~I) & ~J	Unknown HELP!
(C ==> B) & (C ==> B) & B & (~D ^ F) & (~A | H) & A & (~A | H) & A & (~D ^ F) & B & (~D ^ F) & (F & C) . What is C ?	(C ==> B) & B & (~D ^ F) & (~A | H) & A & (F & C) . What is C ?	(C ==> B) & B & (~D ^ F) & (~A | H) & A & (F & C)	True
~B & ~B & ~B & (J & B) & (J & B) . What is J ?	~B & (J & B) . What is J ?	~B & (J & B)	Contradictory
(~A ^ C) & (~A ^ C) & A . What is ~C ?	(~A ^ C) & A . What is ~C ?	(~A ^ C) & A	False
(~I ^ ~B) & (~D ^ ~A) & (~I ^ ~B) & B & (~A & J) & (~A & J) & B & B & (~D ^ ~A) & A & A & A . What is ~D ?	(~I ^ ~B) & (~D ^ ~A) & B & (~A & J) & A . What is ~D ?	(~I ^ ~B) & (~D ^ ~A) & B & (~A & J) & A	Contradictory
(~E ^ I) & (~E ^ I) & (~E ^ I) & (I & D) & I & (I & D) & (I & D) . What is E ?	(~E ^ I) & (I & D) & I . What is E ?	(~E ^ I) & (I & D) & I	True
~J & ~H & (~A ==> J) & (I & F) & ~J & (I & F) & ~J . What is H ?	~J & ~H & (~A ==> J) & (I & F) . What is H ?	~J & ~H & (~A ==> J) & (I & F)	False
F & (I <=> C) & (C & ~H) & (~B ==> E) & (C & ~H) & (~B ==> E) & (C & ~H) & F & F . What is ~H ?	F & (I <=> C) & (C & ~H) & (~B ==> E) . What is ~H ?	F & (I <=> C) & (C & ~H) & (~B ==> E)	True
(~B | ~I) & (~B | ~I) & (~B | ~I) & (~I <=> ~E) & (~I <=> ~E) & (~I <=> ~E) . What is E ?	(~B | ~I) & (~I <=> ~E) . What is E ?	(~B | ~I) & (~I <=> ~E)	Unknown HELP!
A & A & A . What is A ?	A . What is A ?	A	True
(~E & ~B) & (~B <=> H) & (~B <=> H) & (~B <=> H) . What is B ?	(~E & ~B) & (~B <=> H) . What is B ?	(~E & ~B) & (~B <=> H)	False
(H & J) & (H & J) & (H & J) . What is ~J ?	(H & J) . What is ~J ?	(H & J)	False
~D & ~D . What is ~D ?	~D . What is ~D ?	~D	True
(~B & ~H) & (I | ~B) & (~B & ~H) & (~B & ~H) . What is ~H ?	(~B & ~H) & (I | ~B) . What is ~H ?	(~B & ~H) & (I | ~B)	True
~F & (~H | ~G) & (E ==> ~H) & (~G ==> I) & (~H | ~G) & B & ~F & ~F & B & (F <=> J) & (F <=> J) & (F <=> J) & B . What is B ?	~F & (~H | ~G) & (E ==> ~H) & (~G ==> I) & B & (F <=> J) . What is B ?	~F & (~H | ~G) & (E ==> ~H) & (~G ==> I) & B & (F <=> J)	True
(A <=> ~H) & H & (A <=> ~H) & (B | D) & (B | D) & (A <=> ~H) & (D & A) . What is D ?	(A <=> ~H) & H & (B | D) & (D & A) . What is D ?	(A <=> ~H) & H & (B | D) & (D & A)	Contradictory
